"","site","latitude","longitude","N","npp.mean","npp.sd","npp.cv"
"3441","430_4778847",-39.40233,174.2578,11,17758.6363636364,694.847072776057,0.0391272763599612
"3442","430_4778848",-39.32446,174.216,11,11194.1818181818,774.048553797734,0.0691473987442752
"3443","430_4778849",-39.24506,174.1865,11,15836.2727272727,1121.33662126135,0.0708081150516067
"3444","430_4778850",-39.16735,174.137,11,17866.1818181818,651.247851156811,0.0364514286143701
"3445","430_4778851",-39.07936,174.1228,11,12474.6363636364,801.444480014339,0.0642459192117659
"3446","430_4779558",-40.87785,175.2301,11,16356.6363636364,1283.16820976264,0.0784493939484614
"3447","430_4779559",-40.79327,175.189,11,15964.7272727273,1076.68566359073,0.067441531897012
"3448","430_4779577",-39.34849,174.3431,11,15898.5454545455,665.263611455844,0.0418443066604966
"3449","430_4779578",-39.22169,174.2776,11,17570.8181818182,595.306949091276,0.0338804341910091
"3450","430_4779579",-39.18889,174.2624,11,17651.8181818182,555.510363212392,0.031470433101593
"3451","430_4779580",-39.07666,174.1969,11,15868.5454545455,827.956202179362,0.052175935378009
"3452","430_4779581",-39.03455,174.1719,11,10600.1818181818,487.160511162762,0.0459577504913328
"3453","430_4780285",-41.01121,175.4167,11,16745.5454545455,977.300298131169,0.0583618073704424
"3454","430_4780286",-40.96596,175.4315,11,16282.0909090909,1235.58386640045,0.0758860685214931
"3455","430_4780289",-40.70149,175.2511,11,15325.9090909091,843.788415960477,0.0550563370143562
"3456","430_4780304",-39.5365,174.5613,11,14667.6363636364,1079.29887174288,0.0735836943993683
"3457","430_4780305",-39.43236,174.4935,11,17336.4545454545,796.373450541436,0.0459363503912187
"3458","430_4781744",-40.97812,175.6405,11,9978.63636363636,571.905984009133,0.0573130398952349
"3459","430_4781748",-40.61664,175.4857,11,9873.63636363636,1035.62312379816,0.10488771164515
"3460","430_4781749",-40.57424,175.4489,11,12971.6363636364,933.17214625462,0.0719394315485593
"3461","430_4782478",-40.57751,175.6011,11,10606.1818181818,656.434584430439,0.0618916963411975
"3462","430_4782479",-40.49054,175.5016,11,13454.8181818182,678.710662680618,0.0504436889082437
"3463","430_4782480",-40.40044,175.4852,11,9861.09090909091,530.502112068454,0.0537975074927447
"3464","430_4782487",-39.82989,175.1712,11,17530.9090909091,779.31308914267,0.0444536609654085
"3465","430_4782488",-39.75984,175.0869,11,16618.0909090909,954.93135402975,0.0574633608188625
"3466","430_4782489",-39.68886,175.0462,11,11290.6363636364,803.926274322126,0.0712029196964773
"3467","430_5097176",-35.07028,173.4092,11,18854.0909090909,693.165702346193,0.0367647374614052
"3468","430_5097905",-35.1458,173.4348,11,19080.8181818182,903.658875702753,0.0473595454394003
"3469","430_5099365",-35.20411,173.6862,11,12196.3636363636,749.05143651518,0.0614159645324014
"3470","430_5100094",-35.24773,173.6856,11,17325.9090909091,996.313048649415,0.057504229268534
"3471","430_5100819",-35.63503,173.4822,11,12738.9090909091,708.754746657185,0.0556370048329316
"3472","430_5101549",-35.62321,173.5992,11,16068.4545454545,1494.75364951127,0.0930241079055179
"3473","430_5102278",-35.72129,173.6805,11,15363.9090909091,2393.70518044915,0.155800530078996
"3474","430_5102280",-35.57466,173.7968,11,15123.4545454545,3074.0726524803,0.203265242292425
"3475","430_5102281",-35.50246,173.8436,11,17891.2727272727,369.263345299555,0.0206393000055644
"3476","430_5103008",-35.71601,173.7875,11,17003,1217.0046836393,0.0715758797647064
"3477","430_5103009",-35.65218,173.827,11,16487.9090909091,777.080749284842,0.047130339268628
"3478","430_5103010",-35.56701,173.927,11,17474.2727272727,778.198700963846,0.0445339679144004
"3479","430_5103739",-35.66134,173.9908,11,12135.5454545455,555.682528722357,0.0457896623438728
"3480","430_5103740",-35.58417,174.036,11,17540.9090909091,1355.12150411286,0.0772549186071077
"3481","430_5103742",-35.42947,174.2025,11,18326.1818181818,1134.06382696758,0.0618821660845062
"3482","430_5104466",-35.88428,173.8086,11,18733.0909090909,684.315929165098,0.036529792786785
"3483","430_5104472",-35.44612,174.2935,11,17831,866.397599257985,0.0485894004406923
"3484","430_5104473",-35.37624,174.3419,11,11125.0909090909,586.23006653454,0.0526944068434982
"3485","430_5105200",-35.63632,174.3026,11,14720.4545454545,2922.13416405326,0.198508419358258
"3486","430_5105928",-35.72807,174.2507,11,17996.2727272727,1328.61898909425,0.0738274535638022
"3487","430_5105929",-35.69393,174.2905,11,17744.9090909091,1074.56339548167,0.0605561510614996
"3488","430_5108115",-36.00058,174.3582,11,17347.9090909091,859.622179163085,0.0495519186005855
"3489","430_5108844",-36.05706,174.4323,11,17755.7272727273,1202.6509128512,0.0677331260149768
"3490","430_5111031",-36.31494,174.5461,11,13120.9090909091,435.078488216886,0.033159172523978
"3491","430_5111760",-36.39785,174.6037,11,18777.0909090909,795.969905781048,0.0423904804868192
"3492","430_5111761",-36.35234,174.6327,11,17848.4545454545,1190.54729965981,0.0667031028724562
"3493","430_5111762",-36.28435,174.6872,11,11977.4545454545,684.319715284656,0.0571339855799625
"3494","430_5112489",-36.4865,174.6315,11,18176.7272727273,989.35727529635,0.0544298905106422
"3495","430_5112490",-36.43104,174.6483,11,16791.6363636364,610.891688063813,0.0363807120899037
"3496","430_5113216",-36.72376,174.5226,11,18478.7272727273,734.122345513211,0.0397279712329918
"3497","430_5113217",-36.66027,174.571,11,15353.0909090909,3287.52929886702,0.214128172518043
"3498","430_5113218",-36.58124,174.6697,11,13075.1818181818,659.764779020799,0.0504593196634067
"3499","430_5113944",-36.87553,174.5171,11,17863.5454545455,1044.97008221636,0.0584973506449396
"3500","430_5113945",-36.81722,174.5638,11,18827.5454545455,738.102481182168,0.0392033301932075
"3501","430_5113946",-36.74535,174.6456,11,18060.4545454545,936.854029573056,0.0518732254061038
"3502","430_5113947",-36.67407,174.7184,11,16128.4545454545,815.22320423751,0.0505456491159758
"3503","430_5114673",-36.96498,174.5079,11,12704.7272727273,640.526516376815,0.0504163924676925
"3504","430_5115403",-36.94204,174.6342,11,12672.7272727273,820.234733586562,0.064724405089327
"3505","430_5116869",-36.52825,175.4119,11,13594.8181818182,857.162623798054,0.0630506868377563
"3506","430_5116870",-36.48786,175.395,11,16546.3636363636,1066.36422227373,0.0644470438163344
"3507","430_5117593",-36.97785,175.0284,11,18393.1818181818,473.106080743382,0.0257218183031123
"3508","430_5117594",-36.91519,175.0305,11,12666.7272727273,721.047167792661,0.0569245040386358
"3509","430_5117599",-36.55594,175.4798,11,14694.4545454545,581.761525650565,0.0395905492001077
"3510","430_5118318",-37.3889,174.7484,11,15028,551.143719913418,0.0366744556769642
"3511","430_5118321",-37.14099,174.9892,11,18014.5454545455,527.505898286714,0.029282220837474
"3512","430_5118322",-37.06106,175.1061,11,16148.9090909091,1175.28459996253,0.0727779562908154
"3513","430_5118323",-37.01882,175.1151,11,17498.1818181818,1210.75404754077,0.0691931344708463
"3514","430_5118328",-36.62174,175.5195,11,16302.8181818182,616.488899848459,0.0378148669127649
"3515","430_5119052",-37.08666,175.1802,11,12174.9090909091,779.963262538109,0.0640631693193094
"3516","430_5119053",-37.0252,175.235,11,12413.8181818182,514.773118603102,0.0414677507809049
"3517","430_5119056",-36.75831,175.5064,11,12288.5454545455,579.014570392898,0.0471182348256461
"3518","430_5119786",-36.79276,175.6301,11,19074,926.621389781177,0.0485803391937285
"3519","430_5120514",-36.94721,175.5602,11,12377.8181818182,803.449166802956,0.0649104030291174
"3520","430_5120515",-36.87148,175.6404,11,19052.4545454545,794.687028160944,0.0417104802042704
"3521","430_5120516",-36.75432,175.728,11,13859.2727272727,790.169360442316,0.0570137680375821
"3522","430_5121235",-37.60294,175.045,11,17235.2727272727,847.452310269916,0.0491696489913342
"3523","430_5121236",-37.57225,175.0541,11,14907.1818181818,689.605803076195,0.0462599713002161
"3524","430_5121239",-37.28243,175.3201,11,12230.9090909091,3226.61316102645,0.263808122278065
"3525","430_5121244",-36.9465,175.7106,11,16767,682.408821748371,0.0406995182053063
"3526","430_5121245",-36.91546,175.7792,11,12913.4545454545,471.882265747795,0.036541907828521
"3527","430_5121963",-37.81178,174.975,11,10841.7272727273,376.352252792272,0.0347133112026345
"3528","430_5121964",-37.72493,175.0902,11,16609.4545454545,794.075734881298,0.0478086581776769
"3529","430_5121965",-37.62341,175.1265,11,12613.6363636364,2521.96372982354,0.199939466868893
"3530","430_5121966",-37.5782,175.1724,11,9638.90909090909,427.742552137487,0.0443766559164783
"3531","430_5121967",-37.47765,175.3102,11,11571.0909090909,628.983855841381,0.0543582157277163
"3532","430_5121969",-37.30942,175.3836,11,11829.1818181818,506.16436424976,0.0427894652419468
"3533","430_5121972",-37.10941,175.6698,11,12434,628.681318316363,0.0505614700270519
"3534","430_5121973",-37.03875,175.7976,11,18266.0909090909,1503.17546910169,0.0822932217179304
"3535","430_5121974",-36.96404,175.8184,11,19005.4545454545,788.32015877261,0.0414786269324534
"3536","430_5122693",-37.79628,175.0828,11,14558.0909090909,3182.64366382872,0.218616828518449
"3537","430_5122694",-37.6968,175.1156,11,16386.8181818182,1643.12822495275,0.100271340459239
"3538","430_5122700",-37.24209,175.6508,11,17475.1818181818,454.574926317283,0.0260126006725908
"3539","430_5122702",-37.11414,175.8012,11,16534.4545454545,847.64702130502,0.051265496480381
"3540","430_5122703",-37.04391,175.8445,11,18910,940.518367710062,0.0497365609576976
"3541","430_5123422",-37.86922,175.1137,11,16979.3636363636,765.888016974711,0.0451069918388729
"3542","430_5123424",-37.7431,175.265,11,11717.4545454545,545.363981875658,0.0465428715562815
"3543","430_5123431",-37.19558,175.8221,11,13595.9090909091,405.214870049324,0.0298041761929897
"3544","430_5124145",-38.40185,174.7047,11,11890.2727272727,1015.51377055253,0.0854071049374037
"3545","430_5124147",-38.27314,174.8542,11,16908.2727272727,761.548171937809,0.0450399744682049
"3546","430_5124149",-38.08613,175.0297,11,10650.1818181818,502.022871626745,0.0471374930679305
"3547","430_5124150",-38.02259,175.1011,11,11792.5454545455,629.959897713555,0.0534201797348796
"3548","430_5124151",-37.96079,175.141,11,17227.2727272727,667.202981244702,0.0387294606527268
"3549","430_5124153",-37.80908,175.3181,11,16753.6363636364,563.698371955654,0.0336463296517022
"3550","430_5124158",-37.41115,175.7706,11,17440.3636363636,762.088875752333,0.0436968455269681
"3551","430_5124159",-37.3528,175.8108,11,11859.0909090909,564.601355744999,0.0476091599325028
"3552","430_5124160",-37.25689,175.836,11,18552.7272727273,686.493713140782,0.0370023071567454
"3553","430_5124878",-38.14203,175.0896,11,14092.0909090909,3363.99424656302,0.238715054299918
"3554","430_5124879",-38.11254,175.0883,11,17339.7272727273,798.346803201352,0.0460414855807466
"3555","430_5124888",-37.41134,175.8709,11,12677.8181818182,622.217296156547,0.0490792096268501
"3556","430_5124889",-37.37092,175.8902,11,11717.4545454545,465.296757701225,0.0397097130521171
"3557","430_5125602",-38.66008,174.6889,11,15993.5454545455,1159.35787086097,0.0724891096946531
"3558","430_5125607",-38.2559,175.0978,11,16672.7272727273,990.135555457847,0.0593865382226626
"3559","430_5125613",-37.80842,175.597,11,15905.5454545455,755.594913116329,0.0475051242521454
"3560","430_5125616",-37.59196,175.8341,11,11680.6363636364,678.806345392745,0.0581138154001587
"3561","430_5125617",-37.49044,175.9047,11,18036.7272727273,811.203314947503,0.0449750834883497
"3562","430_5126340",-38.03609,175.496,11,14040.4545454545,776.611790231949,0.0553124393314865
"3563","430_5126341",-37.99884,175.5553,11,9605.36363636364,425.057707312142,0.0442521203156718
"3564","430_5126342",-37.87678,175.6031,11,15856.6363636364,960.980985527526,0.0606043402578948
"3565","430_5126344",-37.70463,175.8176,11,10803.9090909091,512.104960832338,0.047399969448396
"3566","430_5126345",-37.67182,175.8106,11,16760.0909090909,613.094683478083,0.0365806299502547
"3567","430_5127063",-38.56519,175.0285,11,16765.1818181818,954.056897483774,0.0569070415000868
"3568","430_5127066",-38.34945,175.3013,11,10078.7272727273,653.965915152937,0.0648857635946305
"3569","430_5127070",-38.0574,175.5703,11,15980.0909090909,879.155555581088,0.0550156792337736
"3570","430_5127074",-37.74141,175.8824,11,11251.3636363636,625.225602919022,0.0555688735273239
"3571","430_5127075",-37.68354,176.0112,11,12543.7272727273,421.489523217147,0.0336016172907039
"3572","430_5127805",-37.68925,176.0613,11,17388.6363636364,968.521581868703,0.0556985356191647
"3573","430_5128518",-38.97725,174.8606,11,10728.9090909091,945.949623874914,0.0881682951975466
"3574","430_5128519",-38.91345,174.9233,11,15607.5454545455,1391.79598818479,0.08917455933338
"3575","430_5128530",-38.07466,175.8918,11,15540.9090909091,895.900380013923,0.0576478747011006
"3576","430_5128534",-37.75416,176.1378,11,18635.1818181818,790.347622022338,0.0424115863066717
"3577","430_5129252",-38.68304,175.3478,11,15424.2727272727,1233.02328371439,0.079940448766456
"3578","430_5129253",-38.58401,175.4271,11,15829.1818181818,858.297013647586,0.0542224496190778
"3579","430_5129260",-38.0772,175.9437,11,8460.36363636364,1465.60201096527,0.173231562372325
"3580","430_5129264",-37.76231,176.2486,11,18677.4545454545,721.850034790657,0.0386482019289042
"3581","430_5129978",-38.96176,175.1953,11,12522.4545454545,3168.43479856021,0.253020267477058
"3582","430_5129981",-38.74749,175.3616,11,13283,1038.62745967936,0.0781922351636949
"3583","430_5129987",-38.31596,175.8922,11,15610.0909090909,827.179600152888,0.0529900565582972
"3584","430_5129988",-38.21017,175.9219,11,15780.2727272727,946.850789819504,0.0600021815962078
"3585","430_5130710",-38.81112,175.4629,11,15142.9090909091,1010.83831096229,0.0667532443663111
"3586","430_5130720",-38.06964,176.1862,11,15446.7272727273,560.949924843402,0.0363151310267395
"3587","430_5130721",-37.99567,176.2898,11,10701.6363636364,425.909913650122,0.0397985783835212
"3588","430_5131437",-39.05075,175.3049,11,8910.90909090909,649.027650342488,0.0728351780633276
"3589","430_5131440",-38.83711,175.5111,11,13636.9090909091,1360.27066825286,0.0997491923708485
"3590","430_5131447",-38.29415,176.0972,11,15856.0909090909,1040.84412421317,0.0656431733509057
"3591","430_5131449",-38.16038,176.2803,11,12350,810.76778426378,0.065649213300711
"3592","430_5132166",-39.11557,175.3541,11,8299.63636363636,706.571620251942,0.0851328406805486
"3593","430_5132181",-38.03647,176.5177,11,17465,891.450952100002,0.0510421386830806
"3594","430_5132182",-37.92776,176.6416,11,18267.1818181818,788.789936317879,0.0431807130497149
"3595","430_5132183",-37.88377,176.7121,11,19066.1818181818,547.314318866557,0.0287060264129355
"3596","430_5132896",-39.13972,175.4661,11,14321.7272727273,1297.06330538714,0.0905661224157736
"3597","430_5132897",-39.05072,175.5789,11,13853.0909090909,1045.7322271543,0.0754872854019929
"3598","430_5132904",-38.5415,176.1706,11,15973.6363636364,861.23612008871,0.0539160965282329
"3599","430_5132907",-38.30059,176.3755,11,10840.4545454545,447.384479756811,0.0412699004346088
"3600","430_5132909",-38.1609,176.5701,11,17819.3636363636,851.64538074568,0.0477932544688489
"3601","430_5132910",-38.10149,176.5995,11,12754.7272727273,601.794996806901,0.0471821140459574
"3602","430_5132911",-38.01559,176.6949,11,18479.7272727273,773.97830601498,0.0418825610677292
"3603","430_5132912",-37.93434,176.7372,11,18833.4545454545,684.233200544429,0.0363307325744744
"3604","430_5133637",-38.31783,176.4783,11,9825.27272727273,490.432888560523,0.0499154478632631
"3605","430_5133639",-38.15955,176.6358,11,17642.1818181818,675.555152179571,0.0382920411512454
"3606","430_5133640",-38.11043,176.6818,11,18333.8181818182,680.340917214571,0.0371085231929087
"3607","430_5133641",-38.04087,176.8572,11,18759.5454545455,742.03185425376,0.0395548951893162
"3608","430_5134356",-39.17135,175.7619,11,13011.6363636364,989.449167236728,0.0760434075764631
"3609","430_5134370",-38.1045,176.8573,11,18232.2727272727,768.062769688662,0.0421265511534256
"3610","430_5135078",-39.76605,175.1716,11,17040.1818181818,956.666485059639,0.0561418003203979
"3611","430_5135082",-39.46101,175.5389,11,14671.2727272727,1034.18616224634,0.0704905553506529
"3612","430_5135084",-39.28376,175.7432,11,6614.90909090909,2684.32574232508,0.405799339860039
"3613","430_5135085",-39.24307,175.7483,11,12068.0909090909,673.556152751269,0.0558129829999771
"3614","430_5135097",-38.33861,176.7636,11,16742.0909090909,461.890128611871,0.0275885569562322
"3615","430_5135098",-38.25575,176.8122,11,17230.9090909091,613.241951361036,0.0355896458002078
"3616","430_5135101",-38.04559,177.0322,11,13848.9090909091,3842.51629676558,0.277459854169159
