REALM,taxa_mod,Species_orig,Genus,species,mass_g,length_cm,source,notes,name_data_entry,date_searched
Terrestrial,Plant,Rumex_acetosella,,,,,,,,
Terrestrial,Plant,Rumex_altissimus,,,,,,,,
Terrestrial,Plant,Rumex_crispus,,,,,,,,
Terrestrial,Plant,Rumex_obtusifolius,,,,,,,,
Terrestrial,Plant,Rumex_sagittatus,,,,,,,,
Terrestrial,Plant,Rumex_sp,,,,,,,,
Terrestrial,Plant,Ruprechtia_laxiflora,,,,,,,,
Terrestrial,Plant,Ruschia_sarmentosa,,,,,,,,
Terrestrial,Plant,Rush_NA,,,,,,,,
Terrestrial,Plant,Ryparosa_acuminata,,,,,,,,
Terrestrial,Plant,Ryparosa_fasciculata,,,,,,,,
Terrestrial,Plant,Ryparosa_javanica,,,,,,,,
Terrestrial,Plant,Ryparosa_kunstleri,,,,,,,,
Terrestrial,Plant,SALBEBB_NA,,,,,,,,
Terrestrial,Plant,SALIALAX_NA,,,,,,,,
Terrestrial,Plant,SALIARBU_NA,,,,,,,,
Terrestrial,Plant,SALIBEBB_NA,,,,,,,,
Terrestrial,Plant,SALIBRAC_NA,,,,,,,,
Terrestrial,Plant,SALICOMM_NA,,,,,,,,
Terrestrial,Plant,SALIGLAU_NA,,,,,,,,
Terrestrial,Plant,SALIINTE_NA,,,,,,,,
Terrestrial,Plant,SALILASI_NA,,,,,,,,
Terrestrial,Plant,SALIMONT_NA,,,,,,,,
Terrestrial,Plant,SALIMYRT_NA,,,,,,,,
Terrestrial,Plant,SALINIPH_NA,,,,,,,,
Terrestrial,Plant,SALINNTE_NA,,,,,,,,
Terrestrial,Plant,SALINOVA_NA,,,,,,,,
Terrestrial,Plant,SALIPLAN_NA,,,,,,,,
Terrestrial,Plant,SALISCOU_NA,,,,,,,,
Terrestrial,Plant,SALISPE2_NA,,,,,,,,
Terrestrial,Plant,SHEPCANA_NA,,,,,,,,
Terrestrial,Plant,Sagina_nodosa,,,,,,,,
Terrestrial,Plant,Sagina_saginoides,,,,,,,,
Terrestrial,Plant,Salacia_crassifolia,,,,,,,,
Terrestrial,Plant,Salacia_gigantea,,,,,,,,
Terrestrial,Plant,Salix_NA,,,,,,,,
Terrestrial,Plant,Salix_arctica,,,,,,,,
Terrestrial,Plant,Salix_aurita,,,,,,,,
Terrestrial,Plant,Salix_callicarpaea,,,,,,,,
Terrestrial,Plant,Salix_caprea,,,,,,,,
Terrestrial,Plant,Salix_chamissonis,,,,,,,,
Terrestrial,Plant,Salix_discolor,,,,,,,,
Terrestrial,Plant,Salix_fuscescens,,,,,,,,
Terrestrial,Plant,Salix_glauca,,,,,,,,
Terrestrial,Plant,Salix_hastata,,,,,,,,
Terrestrial,Plant,Salix_herbacea,,,,,,,,
Terrestrial,Plant,Salix_humilis,,,,,,,,
Terrestrial,Plant,Salix_lanata,,,,,,,,
Terrestrial,Plant,Salix_lasiandra,,,,,,,,
Terrestrial,Plant,Salix_myrsinites,,,,,,,,
Terrestrial,Plant,Salix_pedicellaris,,,,,,,,
Terrestrial,Plant,Salix_phlebophylla,,,,,,,,
Terrestrial,Plant,Salix_phylicifolia,,,,,,,,
Terrestrial,Plant,Salix_polaris,,,,,,,,
Terrestrial,Plant,Salix_pulchra,,,,,,,,
Terrestrial,Plant,Salix_reticulata,,,,,,,,
Terrestrial,Plant,Salix_retusa,,,,,,,,
Terrestrial,Plant,Salix_rotundifolia,,,,,,,,
Terrestrial,Plant,Salix_scouleriana,,,,,,,,
Terrestrial,Plant,Salix_serpyllifolia,,,,,,,,
Terrestrial,Plant,Salix_sitchensis,,,,,,,,
Terrestrial,Plant,Salix_sp,,,,,,,,
Terrestrial,Plant,Salsola_iberica,,,,,,,,
Terrestrial,Plant,Salsola_kali,,,,,,,,
Terrestrial,Plant,Salsola_tragus,,,,,,,,
Terrestrial,Plant,Saltera_sarcocolla,,,,,,,,
Terrestrial,Plant,Salvia_africana-lutea,,,,,,,,
Terrestrial,Plant,Salvia_azurea,,,,,,,,
Terrestrial,Plant,Salvia_reflexa,,,,,,,,
Terrestrial,Plant,Salvia_subincisa,,,,,,,,
Terrestrial,Plant,Sambucus_cerulea,,,,,,,,
Terrestrial,Plant,Sambucus_ebulus,,,,,,,,
Terrestrial,Plant,Sambucus_sp,,,,,,,,
Terrestrial,Plant,Sandoricum_beccarianum,,,,,,,,
Terrestrial,Plant,Sandoricum_koetjape,,,,,,,,
Terrestrial,Plant,Sanionia_uncinata,,,,,,,,
Terrestrial,Plant,Santiria_apiculata,,,,,,,,
Terrestrial,Plant,Santiria_conferta,,,,,,,,
Terrestrial,Plant,Santiria_griffithii,,,,,,,,
Terrestrial,Plant,Santiria_laevigata,,,,,,,,
Terrestrial,Plant,Santiria_oblongifolia,,,,,,,,
Terrestrial,Plant,Santiria_rubiginosa,,,,,,,,
Terrestrial,Plant,Santiria_tomentosa,,,,,,,,
Terrestrial,Plant,Sanvitalia_aberti,,,,,,,,
Terrestrial,Plant,Sanvitalia_abertii,,,,,,,,
Terrestrial,Plant,Sapium_baccatum,,,,,,,,
Terrestrial,Plant,Sapium_broadleaf,,,,,,,,
Terrestrial,Plant,Sapium_discolor,,,,,,,,
Terrestrial,Plant,Sapium_glandulatum,,,,,,,,
Terrestrial,Plant,Sapium_glandulosum,,,,,,,,
Terrestrial,Plant,Sapium_laurifolium,,,,,,,,
Terrestrial,Plant,Sapium_obovatum,,,,,,,,
Terrestrial,Plant,Sapium_sceleratum,,,,,,,,
Terrestrial,Plant,Sapium_stylare,,,,,,,,
Terrestrial,Plant,Saprosma_scortechinii,,,,,,,,
Terrestrial,Plant,Saraca_declinata,,,,,,,,
Terrestrial,Plant,Saraca_thaipingensis,,,,,,,,
Terrestrial,Plant,Sarcomelicope_simplicifolia,,,,,,,,
Terrestrial,Plant,Sarcopteryx_martyana,,,,,,,,
Terrestrial,Plant,Sarcopteryx_montana,,,,,,,,
Terrestrial,Plant,Sarcopteryx_reticulata,,,,,,,,
Terrestrial,Plant,Sarcotheca_griffithii,,,,,,,,
Terrestrial,Plant,Sarcotheca_monophylla,,,,,,,,
Terrestrial,Plant,Sarcotoechia_cuneata,,,,,,,,
Terrestrial,Plant,Sarcotoechia_lanceolata,,,,,,,,
Terrestrial,Plant,Sarcotoechia_protracta,,,,,,,,
Terrestrial,Plant,Saurauia_micayensis,,,,,,,,
Terrestrial,Plant,Saurauia_parviflora,,,,,,,,
Terrestrial,Plant,Saurauia_yasicae,,,,,,,,
Terrestrial,Plant,Sauropus_androgynus,,,,,,,,
Terrestrial,Plant,Saussurea_alpina,,,,,,,,
Terrestrial,Plant,Saussurea_angustifolia,,,,,,,,
Terrestrial,Plant,Savia_dictyocarpa,,,,,,,,
Terrestrial,Plant,Saxifraga_NA,,,,,,,,
Terrestrial,Plant,Saxifraga_aizoides,,,,,,,,
Terrestrial,Plant,Saxifraga_androsacea,,,,,,,,
Terrestrial,Plant,Saxifraga_bronchialis,,,,,,,,
Terrestrial,Plant,Saxifraga_caespitosa,,,,,,,,
Terrestrial,Plant,Saxifraga_cernua,,,,,,,,
Terrestrial,Plant,Saxifraga_exarata,,,,,,,,
Terrestrial,Plant,Saxifraga_foliolosa,,,,,,,,
Terrestrial,Plant,Saxifraga_hieraciifolia,,,,,,,,
Terrestrial,Plant,Saxifraga_hirculus,,,,,,,,
Terrestrial,Plant,Saxifraga_nivalis,,,,,,,,
Terrestrial,Plant,Saxifraga_occidentalis,,,,,,,,
Terrestrial,Plant,Saxifraga_oppositifolia,,,,,,,,
Terrestrial,Plant,Saxifraga_punctata,,,,,,,,
Terrestrial,Plant,Saxifraga_rosacea,,,,,,,,
Terrestrial,Plant,Saxifraga_sp,,,,,,,,
Terrestrial,Plant,Saxifraga_stellaris,,,,,,,,
Terrestrial,Plant,Saxifraga_tricuspidata,,,,,,,,
Terrestrial,Plant,Saxifragaceae_NA,,,,,,,,
Terrestrial,Plant,Scabiosa_africana,,,,,,,,
Terrestrial,Plant,Scabiosa_lucida,,,,,,,,
Terrestrial,Plant,Scapania_nemorea,,,,,,,,
Terrestrial,Plant,Scapania_paludicola,,,,,,,,
Terrestrial,Plant,Scapania_sp,,,,,,,,
Terrestrial,Plant,Scaphium_linearicarpum,,,,,,,,
Terrestrial,Plant,Scaphium_macropodum,,,,,,,,
Terrestrial,Plant,Scaphocalyx_spathacea,,,,,,,,
Terrestrial,Plant,Schedonnardus_paniculatus,,,,,,,,
Terrestrial,Plant,Schefflera_actinophylla,,,,,,,,
Terrestrial,Plant,Schefflera_lasiogyne,,,,,,,,
Terrestrial,Plant,Schefflera_macrophylla,,,,,,,,
Terrestrial,Plant,Schefflera_morototoni,,,,,,,,
Terrestrial,Plant,Schefflera_vinosa,,,,,,,,
Terrestrial,Plant,Schinus_terebinthifolius,,,,,,,,
Terrestrial,Plant,Schinus_weimanifolium,,,,,,,,
Terrestrial,Plant,Schismus_barbatus,,,,,,,,
Terrestrial,Plant,Schistostemon_sp,,,,,,,,
Terrestrial,Plant,Schizachyrium_imberbe,,,,,,,,
Terrestrial,Plant,Schizachyrium_scoparium,,,,,,,,
Terrestrial,Plant,Schizachyrium_spicatum,,,,,,,,
Terrestrial,Plant,Schizachyrium_tenerum,,,,,,,,
Terrestrial,Plant,Schizaea_pectinata,,,,,,,,
Terrestrial,Plant,Schizolobium_parahyba,,,,,,,,
Terrestrial,Plant,Schizophyllum_commune,,,,,,,,
Terrestrial,Plant,Schizopora_paradoxa,,,,,,,,
Terrestrial,Plant,Schizopora_radula,,,,,,,,
Terrestrial,Plant,Schkuhria_multiflora,,,,,,,,
Terrestrial,Plant,Schleichera_oleosa,,,,,,,,
Terrestrial,Plant,Schoenocrambe_linifolia,,,,,,,,
Terrestrial,Plant,Schoutenia_accrescens,,,,,,,,
Terrestrial,Plant,Schrankia_uncinata,,,,,,,,
Terrestrial,Plant,Schrebera_swietenioides,,,,,,,,
Terrestrial,Plant,Sclerocactus_papyracanthus,,,,,,,,
Terrestrial,Plant,Sclerolobium_paniculatum,,,,,,,,
Terrestrial,Plant,Scleropogon_brevifolius,,,,,,,,
Terrestrial,Plant,Scleropyrum_wallichianum,,,,,,,,
Terrestrial,Plant,Scolopia_braunii,,,,,,,,
Terrestrial,Plant,Scolopia_spinosa,,,,,,,,
Terrestrial,Plant,Scorzonera_laciniata,,,,,,,,
Terrestrial,Plant,Scrophularia_marilandica,,,,,,,,
Terrestrial,Plant,Scutellaria_parvula,,,,,,,,
Terrestrial,Plant,Scutellaria_resinosa,,,,,,,,
Terrestrial,Plant,Scutellinia_umbrarum,,,,,,,,
Terrestrial,Plant,Scutia_buxifolia,,,,,,,,
Terrestrial,Plant,Searsia_glauca,,,,,,,,
Terrestrial,Plant,Searsia_laevigata,,,,,,,,
Terrestrial,Plant,Searsia_lucens,,,,,,,,
Terrestrial,Plant,Searsia_rosmarinifolia,,,,,,,,
Terrestrial,Plant,Sebacina_sublilacina,,,,,,,,
Terrestrial,Plant,Sebastiania_brasiliensis,,,,,,,,
Terrestrial,Plant,Sebastiania_commersoniana,,,,,,,,
Terrestrial,Plant,Sebastiania_edwalliana,,,,,,,,
Terrestrial,Plant,Sebastiania_serrata,,,,,,,,
Terrestrial,Plant,Securinega_guaraiuva,,,,,,,,
Terrestrial,Plant,Sedum_NA,,,,,,,,
Terrestrial,Plant,Sedum_alpestre,,,,,,,,
Terrestrial,Plant,Sedum_atratum,,,,,,,,
Terrestrial,Plant,Sedum_oreganum,,,,,,,,
Terrestrial,Plant,Sedum_villosum,,,,,,,,
Terrestrial,Plant,Seguieria_americana,,,,,,,,
Terrestrial,Plant,Seguieria_floribunda,,,,,,,,
Terrestrial,Plant,Selaginella_selaginoides,,,,,,,,
Terrestrial,Plant,Selaginella_wallacei,,,,,,,,
Terrestrial,Plant,Selago_levynsiae,,,,,,,,
Terrestrial,Plant,Selago_luxurians,,,,,,,,
Terrestrial,Plant,Selenia_aurea,,,,,,,,
Terrestrial,Plant,Selinocarpus_diffusus,,,,,,,,
Terrestrial,Plant,Semecarpus_anacardium,,,,,,,,
Terrestrial,Plant,Semecarpus_auriculata,,,,,,,,
Terrestrial,Plant,Semecarpus_curtisii,,,,,,,,
Terrestrial,Plant,Semecarpus_rufovelutinus,,,,,,,,
Terrestrial,Plant,Sempervivum_montanum,,,,,,,,
Terrestrial,Plant,Senecio_NA,,,,,,,,
Terrestrial,Plant,Senecio_atropurpureus,,,,,,,,
Terrestrial,Plant,Senecio_bolanderi,,,,,,,,
Terrestrial,Plant,Senecio_burchellii,,,,,,,,
Terrestrial,Plant,Senecio_flaccidus,,,,,,,,
Terrestrial,Plant,Senecio_heterotrichus,,,,,,,,
Terrestrial,Plant,Senecio_incanus,,,,,,,,
Terrestrial,Plant,Senecio_integerrimus,,,,,,,,
Terrestrial,Plant,Senecio_jacobaea,,,,,,,,
Terrestrial,Plant,Senecio_plattensis,,,,,,,,
Terrestrial,Plant,Senecio_pubigerus,,,,,,,,
Terrestrial,Plant,Senecio_sp,,,,,,,,
Terrestrial,Plant,Senecio_spartioides,,,,,,,,
Terrestrial,Plant,Senecio_sylvaticus,,,,,,,,
Terrestrial,Plant,Senecio_triqueter,,,,,,,,
Terrestrial,Plant,Senecio_umbellatus,,,,,,,,
Terrestrial,Plant,Senegalia_polyphylla,,,,,,,,
Terrestrial,Plant,Senna_bauhinioides,,,,,,,,
Terrestrial,Plant,Senna_bauhinoides,,,,,,,,
Terrestrial,Plant,Senna_dariensis,,,,,,,,
Terrestrial,Plant,Senna_macranthera,,,,,,,,
Terrestrial,Plant,Senna_marilandica,,,,,,,,
Terrestrial,Plant,Senna_multijuga,,,,,,,,
Terrestrial,Plant,Senna_sp,,,,,,,,
Terrestrial,Plant,Serruria_glomerata,,,,,,,,
Terrestrial,Plant,Serruria_villosa,,,,,,,,
Terrestrial,Plant,Sesleria_caerulea,,,,,,,,
Terrestrial,Plant,Setaria_faberi,,,,,,,,
Terrestrial,Plant,Setaria_parviflora,,,,,,,,
Terrestrial,Plant,Setaria_pumila,,,,,,,,
Terrestrial,Plant,Setaria_vaginata,,,,,,,,
Terrestrial,Plant,Setaria_viridis,,,,,,,,
Terrestrial,Plant,Shorea_acuminata,,,,,,,,
Terrestrial,Plant,Shorea_bracteolata,,,,,,,,
Terrestrial,Plant,Shorea_dasyphylla,,,,,,,,
Terrestrial,Plant,Shorea_guiso,,,,,,,,
Terrestrial,Plant,Shorea_hopeifolia,,,,,,,,
Terrestrial,Plant,Shorea_lepidota,,,,,,,,
Terrestrial,Plant,Shorea_leprosula,,,,,,,,
Terrestrial,Plant,Shorea_macroptera,,,,,,,,
Terrestrial,Plant,Shorea_maxwelliana,,,,,,,,
Terrestrial,Plant,Shorea_multiflora,,,,,,,,
Terrestrial,Plant,Shorea_ochrophloia,,,,,,,,
Terrestrial,Plant,Shorea_ovalis,,,,,,,,
Terrestrial,Plant,Shorea_parvifolia,,,,,,,,
Terrestrial,Plant,Shorea_pauciflora,,,,,,,,
Terrestrial,Plant,Shorea_roxburghii,,,,,,,,
Terrestrial,Plant,Sibbaldia_procumbens,,,,,,,,
Terrestrial,Plant,Sida_sp,,,,,,,,
Terrestrial,Plant,Sida_spinosa,,,,,,,,
Terrestrial,Plant,Sidalcea_nervata,,,,,,,,
Terrestrial,Plant,Silene_acaulis,,,,,,,,
Terrestrial,Plant,Silene_alba,,,,,,,,
Terrestrial,Plant,Silene_antirrhina,,,,,,,,
Terrestrial,Plant,Silene_burchellii,,,,,,,,
Terrestrial,Plant,Silene_dioica,,,,,,,,
Terrestrial,Plant,Silene_rupestris,,,,,,,,
Terrestrial,Plant,Silene_vulgaris,,,,,,,,
Terrestrial,Plant,Silphium_integrifolium,,,,,,,,
Terrestrial,Plant,Silphium_laciniatum,,,,,,,,
Terrestrial,Plant,Simarouba_amara,,,,,,,,
Terrestrial,Plant,Simarouba_sp,,,,,,,,
Terrestrial,Plant,Simarouba_versicolor,,,,,,,,
Terrestrial,Plant,Sindora_coriacea,,,,,,,,
Terrestrial,Plant,Sindora_echinocalyx,,,,,,,,
Terrestrial,Plant,Sindora_velutina,,,,,,,,
Terrestrial,Plant,Sindora_wallichii,,,,,,,,
Terrestrial,Plant,Siparina_sp,,,,,,,,
Terrestrial,Plant,Siparuna_guianensis,,,,,,,,
Terrestrial,Plant,Siparuna_pauciflora,,,,,,,,
Terrestrial,Plant,Siparuna_sp2,,,,,,,,
Terrestrial,Plant,Siparuna_subscandens,,,,,,,,
Terrestrial,Plant,Siphoneugena_densiflora,,,,,,,,
Terrestrial,Plant,Siphonodon_australis,,,,,,,,
Terrestrial,Plant,Siphonodon_membranaceus,,,,,,,,
Terrestrial,Plant,Siphula_ceratites,,,,,,,,
Terrestrial,Plant,Sistotrema_brinkmannii,,,,,,,,
Terrestrial,Plant,Sistotrema_coroniferum,,,,,,,,
Terrestrial,Plant,Sisymbrium_altissimum,,,,,,,,
Terrestrial,Plant,Sisyrinchium_campestre,,,,,,,,
Terrestrial,Plant,Sisyrinchium_vaginatum,,,,,,,,
Terrestrial,Plant,Sitanion_hystrix,,,,,,,,
Terrestrial,Plant,Skeletocutis_amorpha,,,,,,,,
Terrestrial,Plant,Skeletocutis_carneogrisea,,,,,,,,
Terrestrial,Plant,Sloanea_australis,,,,,,,,
Terrestrial,Plant,Sloanea_hirsuta,,,,,,,,
Terrestrial,Plant,Sloanea_javanica,,,,,,,,
Terrestrial,Plant,Sloanea_langii,,,,,,,,
Terrestrial,Plant,Sloanea_lasiocoma,,,,,,,,
Terrestrial,Plant,Sloanea_macbrydei,,,,,,,,
Terrestrial,Plant,Sloanea_meianthera,,,,,,,,
Terrestrial,Plant,Sloanea_sp1,,,,,,,,
Terrestrial,Plant,Sloanea_terniflora,,,,,,,,
Terrestrial,Plant,Small-liverworts_NA,,,,,,,,
Terrestrial,Plant,Smilacina_racemosa,,,,,,,,
Terrestrial,Plant,Smilacina_stellata,,,,,,,,
Terrestrial,Plant,Smilax_NA,,,,,,,,
Terrestrial,Plant,Smilax_tamnoides,,,,,,,,
Terrestrial,Plant,Socratea_exorrhiza,,,,,,,,
Terrestrial,Plant,Solanum_arboreum,,,,,,,,
Terrestrial,Plant,Solanum_argenteum,,,,,,,,
Terrestrial,Plant,Solanum_asperum,,,,,,,,
Terrestrial,Plant,Solanum_carolinense,,,,,,,,
Terrestrial,Plant,Solanum_circinatum,,,,,,,,
Terrestrial,Plant,Solanum_deflexiflorum,,,,,,,,
Terrestrial,Plant,Solanum_elaeagnifolium,,,,,,,,
Terrestrial,Plant,Solanum_granuloso-leprosum,,,,,,,,
Terrestrial,Plant,Solanum_hayesii,,,,,,,,
Terrestrial,Plant,Solanum_jamesii,,,,,,,,
Terrestrial,Plant,Solanum_lepidotum,,,,,,,,
Terrestrial,Plant,Solanum_nigrum,,,,,,,,
Terrestrial,Plant,Solanum_nudum,,,,,,,,
Terrestrial,Plant,Solanum_pabstii,,,,,,,,
Terrestrial,Plant,Solanum_pseudoquina,,,,,,,,
Terrestrial,Plant,Solanum_ptycanthum,,,,,,,,
Terrestrial,Plant,Solanum_ptychanthum,,,,,,,,
Terrestrial,Plant,Solanum_rostratum,,,,,,,,
Terrestrial,Plant,Solanum_sanctaecatharinae,,,,,,,,
Terrestrial,Plant,Solanum_sp4,,,,,,,,
Terrestrial,Plant,Solanum_steyermarkii,,,,,,,,
Terrestrial,Plant,Solanum_swartzianum,,,,,,,,
Terrestrial,Plant,Soldanella_alpina,,,,,,,,
Terrestrial,Plant,Soldanella_montana,,,,,,,,
Terrestrial,Plant,Soldanella_pusilla,,,,,,,,
Terrestrial,Plant,Solidago_canadensis,,,,,,,,
Terrestrial,Plant,Solidago_gigantea,,,,,,,,
Terrestrial,Plant,Solidago_glaberrima,,,,,,,,
Terrestrial,Plant,Solidago_missouriensis,,,,,,,,
Terrestrial,Plant,Solidago_mollis,,,,,,,,
Terrestrial,Plant,Solidago_rigida,,,,,,,,
Terrestrial,Plant,Solidago_sp,,,,,,,,
Terrestrial,Plant,Solidago_speciosa,,,,,,,,
Terrestrial,Plant,Solidago_virgaurea,,,,,,,,
Terrestrial,Plant,Solorina_crocea,,,,,,,,
Terrestrial,Plant,Solorina_sp,,,,,,,,
Terrestrial,Plant,Solorina_spongiosa,,,,,,,,
Terrestrial,Plant,Sonchus_asper,,,,,,,,
Terrestrial,Plant,Sonchus_oleraceus,,,,,,,,
Terrestrial,Plant,Sophora_nuttalliana,,,,,,,,
Terrestrial,Plant,Sorbus_acutisecta,,,,,,,,
Terrestrial,Plant,Sorbus_aucuparia,,,,,,,,
Terrestrial,Plant,Sorghastrum_nutans,,,,,,,,
Terrestrial,Plant,Sorocea_affinis,,,,,,,,
Terrestrial,Plant,Sorocea_bonplandii,,,,,,,,
Terrestrial,Plant,Soroveta_ambigua,,,,,,,,
Terrestrial,Plant,Spachea_membranacea,,,,,,,,
Terrestrial,Plant,Spartina_patens,,,,,,,,
Terrestrial,Plant,Spartina_pectinata,,,,,,,,
Terrestrial,Plant,Spergula_arvensis,,,,,,,,
Terrestrial,Plant,Spergularia_media,,,,,,,,
Terrestrial,Plant,Spergularia_rubra,,,,,,,,
Terrestrial,Plant,Spermolepis_echinata,,,,,,,,
Terrestrial,Plant,Spermolepis_inermis,,,,,,,,
Terrestrial,Plant,Sphaeralcea_coccinae,,,,,,,,
Terrestrial,Plant,Sphaeralcea_coccinea,,,,,,,,
Terrestrial,Plant,Sphaeralcea_hastulata,,,,,,,,
Terrestrial,Plant,Sphaeralcea_leptophylla,,,,,,,,
Terrestrial,Plant,Sphaeralcea_munroana,,,,,,,,
Terrestrial,Plant,Sphaeralcea_polychroma,,,,,,,,
Terrestrial,Plant,Sphaeralcea_wrightii,,,,,,,,
Terrestrial,Plant,Sphaeralcea_wrightii ,,,,,,,,
Terrestrial,Plant,Sphaerophorus_globosus,,,,,,,,
Terrestrial,Plant,Sphagnum_angustifolium,,,,,,,,
Terrestrial,Plant,Sphagnum_aongstroemii,,,,,,,,
Terrestrial,Plant,Sphagnum_balticum,,,,,,,,
Terrestrial,Plant,Sphagnum_capillifolium,,,,,,,,
Terrestrial,Plant,Sphagnum_fallax,,,,,,,,
Terrestrial,Plant,Sphagnum_fuscum,,,,,,,,
Terrestrial,Plant,Sphagnum_girgensohnii,,,,,,,,
Terrestrial,Plant,Sphagnum_magellanicum,,,,,,,,
Terrestrial,Plant,Sphagnum_russowii,,,,,,,,
Terrestrial,Plant,Sphagnum_sp,,,,,,,,
Terrestrial,Plant,Sphagnum_squarrosum,,,,,,,,
Terrestrial,Plant,Sphalmium_racemosum,,,,,,,,
Terrestrial,Plant,Sphenopholis_obtusata,,,,,,,,
Terrestrial,Plant,Sphenostemon_lobosporus,,,,,,,,
Terrestrial,Plant,Spiraea_alba,,,,,,,,
Terrestrial,Plant,Spiraea_sp,,,,,,,,
Terrestrial,Plant,Spiraea_tomentosa,,,,,,,,
Terrestrial,Plant,Spiranthes_vernalis,,,,,,,,
Terrestrial,Plant,Spirotheca_rhodostyla,,,,,,,,
Terrestrial,Plant,Spondias_mombin,,,,,,,,
Terrestrial,Plant,Spondias_radlkoferi,,,,,,,,
Terrestrial,Plant,Spondias_sp,,,,,,,,
Terrestrial,Plant,Sporobolus_NA,,,,,,,,
Terrestrial,Plant,Sporobolus_airoides,,,,,,,,
Terrestrial,Plant,Sporobolus_asper,,,,,,,,
Terrestrial,Plant,Sporobolus_compositus,,,,,,,,
Terrestrial,Plant,Sporobolus_contractus,,,,,,,,
Terrestrial,Plant,Sporobolus_cryptandrus,,,,,,,,
Terrestrial,Plant,Sporobolus_flexuosus,,,,,,,,
Terrestrial,Plant,Sporobolus_heterolepis,,,,,,,,
Terrestrial,Plant,Sporobolus_neglectus,,,,,,,,
Terrestrial,Plant,Sporobolus_sp,,,,,,,,
Terrestrial,Plant,Sporobolus_virginicus,,,,,,,,
Terrestrial,Plant,Staavia_radiata,,,,,,,,
Terrestrial,Plant,Staberoha_banksii,,,,,,,,
Terrestrial,Plant,Staberoha_cernua,,,,,,,,
Terrestrial,Plant,Staberoha_distachyos,,,,,,,,
Terrestrial,Plant,Stachys_cooleyae,,,,,,,,
Terrestrial,Plant,Stachys_mexicana,,,,,,,,
Terrestrial,Plant,Steganthera_macooraia,,,,,,,,
Terrestrial,Plant,Stelechocarpus_cauliflorus,,,,,,,,
Terrestrial,Plant,Stellaria_NA,,,,,,,,
Terrestrial,Plant,Stellaria_alsine,,,,,,,,
Terrestrial,Plant,Stellaria_crassipes,,,,,,,,
Terrestrial,Plant,Stellaria_crispa,,,,,,,,
Terrestrial,Plant,Stellaria_longipes,,,,,,,,
Terrestrial,Plant,Stellaria_media,,,,,,,,
Terrestrial,Plant,Stellaria_sp,,,,,,,,
Terrestrial,Plant,Stemmadenia_grandiflora,,,,,,,,
Terrestrial,Plant,Stemonurus_malaccensis,,,,,,,,
Terrestrial,Plant,Stemonurus_umbellatus,,,,,,,,
Terrestrial,Plant,Stenocarpus_davallioides,,,,,,,,
Terrestrial,Plant,Stenocarpus_reticulatus,,,,,,,,
Terrestrial,Plant,Stenocarpus_sinuatus,,,,,,,,
Terrestrial,Plant,Stenosiphon_linifolius,,,,,,,,
Terrestrial,Plant,Stenotaphrum_secundatum,,,,,,,,
Terrestrial,Plant,Stephanomeria_exigua,,,,,,,,
Terrestrial,Plant,Stephanomeria_paniculata,,,,,,,,
Terrestrial,Plant,Stephanomeria_pauciflora,,,,,,,,
Terrestrial,Plant,Stephanopodium_angulatum,,,,,,,,
Terrestrial,Plant,Sterculia_apetala,,,,,,,,
Terrestrial,Plant,Sterculia_chicha,,,,,,,,
Terrestrial,Plant,Sterculia_coccinea,,,,,,,,
Terrestrial,Plant,Sterculia_cordata,,,,,,,,
Terrestrial,Plant,Sterculia_hispidissima,,,,,,,,
Terrestrial,Plant,Sterculia_macrophylla,,,,,,,,
Terrestrial,Plant,Sterculia_parviflora,,,,,,,,
Terrestrial,Plant,Sterculia_rubiginosa,,,,,,,,
Terrestrial,Plant,Sterculia_shillinglawii,,,,,,,,
Terrestrial,Plant,Sterculia_sp1,,,,,,,,
Terrestrial,Plant,Stereocaulon_alpinum,,,,,,,,
Terrestrial,Plant,Stereocaulon_sp,,,,,,,,
Terrestrial,Plant,Stereospermum_colais,,,,,,,,
Terrestrial,Plant,Stereum_sanguinolentum,,,,,,,,
Terrestrial,Plant,Stevia_aristata,,,,,,,,
Terrestrial,Plant,Stilbe_ericoides,,,,,,,,
Terrestrial,Plant,Stilbe_vestita,,,,,,,,
Terrestrial,Plant,Stipa_filiculmis,,,,,,,,
Terrestrial,Plant,Stipa_melanosperma,,,,,,,,
Terrestrial,Plant,Stipa_yurgensii,,,,,,,,
Terrestrial,Plant,Stoebe_capitata,,,,,,,,
Terrestrial,Plant,Stoebe_cyathuloides,,,,,,,,
Terrestrial,Plant,Stoebe_fusca,,,,,,,,
Terrestrial,Plant,Stoebe_incana,,,,,,,,
Terrestrial,Plant,Stoebe_plumosa,,,,,,,,
Terrestrial,Plant,Stoebe_rosea,,,,,,,,
Terrestrial,Plant,Storckiella_australiensis,,,,,,,,
Terrestrial,Plant,Streblus_brunonianus,,,,,,,,
Terrestrial,Plant,Streblus_elongatus,,,,,,,,
Terrestrial,Plant,Streblus_glaber,,,,,,,,
Terrestrial,Plant,Streptopus_amplexifolius,,,,,,,,
Terrestrial,Plant,Strombosia_ceylanica,,,,,,,,
Terrestrial,Plant,Strombosia_javanica,,,,,,,,
Terrestrial,Plant,Strombosia_maingayi,,,,,,,,
Terrestrial,Plant,Strophostyles_helvola,,,,,,,,
Terrestrial,Plant,Strophostyles_leiosperma,,,,,,,,
Terrestrial,Plant,Struthiola_ciliata,,,,,,,,
