"rarefyID","x","y","start","end"
"163_2657184",-170.83,56.81,1993,2004
"163_2657189",-170.5,57.16,1993,2003
"163_2657203",-169.16,58.06,1993,2003
"163_26975",-165.5,55.76,1993,2004
"163_26979",-165.16,56.11,1993,2004
"163_26982",-164.83,56.28,1993,2004
"163_26988",-164.16,56.81,1993,2003
"163_26992",-163.83,57.16,1993,2004
"163_26994",-163.5,57.34,1993,2004
"163_26998",-163.5,57.7,1996,2003
"163_27007",-163.16,58.61,1993,1997
"163_27009",-163.16,58.8,1993,2003
"163_27707",-165.16,55.93,1993,2004
"163_27713",-164.5,56.45,1993,2004
"163_27720",-163.83,56.98,1993,2002
"163_27722",-163.5,57.16,1993,2004
"163_27731",-163.16,58.06,1997,2002
"163_28435",-165.16,55.76,1993,2004
"163_28439",-164.83,56.11,1993,2004
"163_28441",-164.5,56.28,1993,2004
"163_28445",-164.16,56.63,1993,2004
"163_28448",-163.83,56.81,1993,1996
"163_28456",-163.16,57.52,1993,2003
"163_28457",-163.16,57.7,2001,2004
"163_28459",-163.16,57.88,2001,2003
"163_29163",-165.16,55.59,1993,2004
"163_29167",-164.83,55.93,1993,2004
"163_29169",-164.5,56.11,1993,2004
"163_29173",-164.16,56.45,1993,2004
"163_29179",-163.5,56.98,1993,2002
"163_29182",-163.16,57.16,2000,2004
"163_29184",-163.16,57.34,1993,2002
"163_2921",-168.16,58.25,1993,2004
"163_2922",-168.16,58.43,1993,2004
"163_2924",-168.16,58.61,1993,1995
"163_29895",-164.83,55.76,1993,2004
"163_29901",-164.16,56.28,1993,2004
"163_29905",-163.83,56.63,1993,2002
"163_30620",-165.16,55.42,1993,2004
"163_30626",-164.5,55.93,1993,2004
"163_30629",-164.16,56.11,1993,2004
"163_30633",-163.83,56.45,1993,2004
"163_30635",-163.5,56.63,1993,2002
"163_30639",-163.16,56.98,1993,2002
"163_31352",-164.83,55.59,1993,2004
"163_31354",-164.5,55.76,1993,2004
"163_31361",-163.83,56.28,1993,2004
"163_31367",-163.16,56.81,1994,2002
"163_32080",-164.83,55.42,1993,2004
"163_32082",-164.5,55.59,1993,2004
"163_32086",-164.16,55.93,1993,2004
"163_32092",-163.5,56.45,1993,2004
"163_32095",-163.16,56.63,1994,2004
"163_32808",-164.83,55.25,1993,2004
"163_32810",-164.5,55.42,1993,2004
"163_32814",-164.16,55.76,1993,2004
"163_32818",-163.83,56.11,1993,2004
"163_32820",-163.5,56.28,1993,2004
"163_33536",-164.83,55.08,1993,2004
"163_33542",-164.16,55.59,1993,2004
"163_33546",-163.83,55.93,1993,2004
"163_33548",-163.5,56.11,1993,2004
"163_33552",-163.16,56.45,1994,2004
"163_33555",-162.83,56.63,1994,2004
"163_34267",-164.5,55.25,1993,2004
"163_34274",-163.83,55.76,1993,2004
"163_34280",-163.16,56.28,1993,2004
"163_34995",-164.5,55.08,1993,2004
"163_34999",-164.16,55.42,1993,2004
"163_35002",-163.83,55.59,1993,2004
"163_35006",-163.5,55.93,1993,2004
"163_35008",-163.16,56.11,1993,2004
"163_35012",-162.83,56.45,1994,2004
"163_35014",-162.5,56.63,1994,2004
"163_35723",-164.5,54.91,1993,2004
"163_35727",-164.16,55.25,1993,2004
"163_35733",-163.5,55.76,1993,2004
"163_35740",-162.83,56.28,1993,2004
"163_35742",-162.5,56.45,1994,2004
"163_36455",-164.16,55.08,1993,2004
"163_36459",-163.83,55.42,1993,2004
"163_36461",-163.5,55.59,1993,2004
"163_36465",-163.16,55.93,1993,2004
"163_36468",-162.83,56.11,1993,2004
"163_36474",-162.16,56.63,1994,2001
"163_3648",-168.16,58.06,1993,2004
"163_37187",-163.83,55.25,1993,2004
"163_37193",-163.16,55.76,1993,2004
"163_37200",-162.5,56.28,1993,2004
"163_37202",-162.16,56.45,1993,2004
"163_37915",-163.83,55.08,1993,2004
"163_37919",-163.5,55.42,1993,2004
"163_37921",-163.16,55.59,1993,2003
"163_37925",-162.83,55.93,1993,2004
"163_37927",-162.5,56.11,1993,2004
"163_38647",-163.5,55.25,1993,2004
"163_38653",-162.83,55.76,1993,2004
"163_38659",-162.16,56.28,1993,2004
"163_38662",-161.83,56.45,2002,2004
"163_39368",-164.16,54.58,1993,2003
"163_39375",-163.5,55.08,1993,2003
"163_39379",-163.16,55.42,1999,2002
"163_39381",-162.83,55.59,2001,2004
"163_39385",-162.5,55.93,1993,2004
"163_39387",-162.16,56.11,1993,2004
"163_4",-168.83,58.43,1995,2003
"163_40106",-163.16,55.25,1993,1997
"163_40113",-162.5,55.76,1995,2002
"163_40119",-161.83,56.28,1999,2004
"163_40121",-161.5,56.45,2001,2003
"163_40828",-163.83,54.58,1993,2003
"163_40832",-163.5,54.91,1995,1999
"163_40845",-162.16,55.93,1994,2004
"163_41556",-163.83,54.41,1993,2004
"163_42284",-163.83,54.24,1993,2004
"163_42288",-163.5,54.58,1995,2003
"163_43016",-163.5,54.41,1993,2004
"163_43744",-163.5,54.24,1993,2002
"163_4376",-168.16,57.88,1993,2003
"163_43789",-159.83,58.25,1993,1997
"163_43791",-159.83,58.43,1993,1997
"163_4380",-167.83,58.25,1993,2004
"163_4382",-167.83,58.43,1993,2003
"163_4384",-167.83,58.61,1995,1997
"163_44476",-163.16,54.41,1995,2002
"163_44523",-159.5,58.61,1993,1997
"163_45201",-163.5,54.08,1993,2004
"163_45249",-159.5,58.25,1993,1997
"163_45251",-159.5,58.43,1993,1997
"163_45929",-163.5,53.91,1995,2004
"163_45933",-163.16,54.24,1995,2003
"163_47389",-163.16,53.91,1993,2004
"163_47395",-162.5,54.41,1993,2001
"163_4783607",-176.16,51.67,1993,2004
"163_4783611",-175.83,51.99,1993,2004
"163_4783613",-175.83,52.14,1993,2004
"163_4783673",-171.16,56.45,1993,2004
"163_4783676",-170.83,56.63,1993,2004
"163_4783681",-170.5,56.98,1993,2004
"163_4783699",-168.83,58.25,1993,2004
"163_4784335",-176.16,51.52,1995,2000
"163_4784339",-175.83,51.83,1993,2004
"163_4784401",-171.16,56.28,1993,2004
"163_4784404",-170.83,56.45,1993,2004
"163_4784409",-170.5,56.81,1993,2004
"163_4784427",-168.83,58.06,1993,1999
"163_4785067",-175.83,51.67,1993,2001
"163_4785071",-175.5,51.99,1996,2004
"163_4785073",-175.5,52.14,1993,2004
"163_4785136",-170.5,56.63,1993,2004
"163_4785141",-170.16,56.98,1993,2004
"163_4785155",-168.83,57.88,1993,1995
"163_4785799",-175.5,51.83,1993,2004
"163_4785805",-175.16,52.3,1993,2003
"163_4785861",-170.83,56.28,1993,2004
"163_4785864",-170.5,56.45,1993,2004
"163_4785869",-170.16,56.81,1993,2004
"163_4786527",-175.5,51.67,1993,2004
"163_4786532",-175.16,51.99,1993,2004
"163_4786533",-175.16,52.14,1993,2004
"163_4786536",-174.83,52.3,1993,2004
"163_4786589",-170.83,56.11,1993,2004
"163_4786592",-170.5,56.28,1993,2004
"163_4786597",-170.16,56.63,1993,2004
"163_4786600",-169.83,56.81,1993,2004
"163_4786615",-168.5,57.88,1993,2003
"163_4787260",-175.16,51.83,1993,1998
"163_4787264",-174.83,52.14,1993,2004
"163_4787320",-170.5,56.11,1993,2004
"163_4787324",-170.16,56.45,1993,2004
"163_4787327",-169.83,56.63,1993,2004
"163_4787332",-169.5,56.98,1993,2003
"163_4787335",-169.16,57.16,1993,2003
"163_4787342",-168.5,57.7,1993,2002
"163_4787987",-175.16,51.67,1993,2001
"163_4787996",-174.5,52.3,1993,2004
"163_4787998",-174.5,52.46,1993,2003
"163_4788052",-170.16,56.28,1993,2004
"163_4788055",-169.83,56.45,1993,2004
"163_4788060",-169.5,56.81,1993,2004
"163_4788063",-169.16,56.98,1993,2004
"163_4788068",-168.83,57.34,1993,2001
"163_4788070",-168.5,57.52,1993,2002
"163_4788720",-174.83,51.83,1993,2004
"163_4788729",-174.16,52.46,1993,1997
"163_4788780",-170.16,56.11,1993,2004
"163_4788783",-169.83,56.28,1993,2004
"163_4788788",-169.5,56.63,1993,2001
"163_4788791",-169.16,56.81,1993,2004
"163_4788796",-168.83,57.16,1993,2004
"163_4788798",-168.5,57.34,1995,2004
"163_4788802",-168.16,57.7,1994,2003
"163_4789448",-174.83,51.67,1995,1999
"163_4789452",-174.5,51.99,1993,2001
"163_4789508",-170.16,55.93,1993,2004
"163_4789511",-169.83,56.11,1993,2004
"163_4789516",-169.5,56.45,1993,2004
"163_4789519",-169.16,56.63,1993,2004
"163_4789523",-168.83,56.98,1994,2004
"163_4790180",-174.5,51.83,1993,2003
"163_4790189",-173.83,52.46,1993,2004
"163_4790244",-169.5,56.28,1993,2004
"163_4790251",-168.83,56.81,1993,2004
"163_4790255",-168.5,57.16,1994,2004
"163_4790259",-168.16,57.52,1994,2003
"163_4790913",-174.16,51.99,1993,2004
"163_4790917",-173.83,52.3,1993,2004
"163_4790921",-173.5,52.62,1993,2001
"163_4790968",-169.83,55.93,1993,2004
"163_4790971",-169.5,56.11,1993,2004
"163_4790976",-169.16,56.45,1993,2004
"163_4790979",-168.83,56.63,1993,2004
"163_4790983",-168.5,56.98,1994,2004
"163_4790987",-168.16,57.34,1993,2004
"163_4791640",-174.16,51.83,1993,2004
"163_4791645",-173.83,52.14,1993,2003
"163_4791649",-173.5,52.46,1993,2001
"163_4791699",-169.5,55.93,1993,2004
"163_4791704",-169.16,56.28,1993,2004
"163_4791707",-168.83,56.45,1993,2004
"163_4791711",-168.5,56.81,1993,2004
"163_4791715",-168.16,57.16,1994,2004
"163_4792373",-173.83,51.99,1993,2004
"163_4792377",-173.5,52.3,1993,2004
"163_4792382",-173.16,52.62,1993,1999
"163_4792432",-169.16,56.11,1993,2003
"163_4792435",-168.83,56.28,1993,2004
"163_4792439",-168.5,56.63,1993,2004
"163_4792443",-168.16,56.98,1994,2004
"163_4792446",-167.83,57.34,1993,2004
"163_4793101",-173.83,51.83,1993,2004
"163_4793105",-173.5,52.14,1993,2001
"163_4793160",-169.16,55.93,1993,2004
"163_4793163",-168.83,56.11,1993,2004
"163_4793167",-168.5,56.45,1994,2004
"163_4793171",-168.16,56.81,1993,2004
"163_4793174",-167.83,57.16,1996,2004
"163_4793833",-173.5,51.99,1993,2001
"163_4793837",-173.16,52.3,1993,2003
"163_4793894",-168.5,56.28,1994,2004
"163_4793898",-168.16,56.63,1993,2004
"163_4793902",-167.83,56.98,1995,2004
"163_4794561",-173.5,51.83,1993,2001
"163_4794565",-173.16,52.14,1993,2001
"163_4794620",-168.83,55.93,1993,2004
"163_4794622",-168.5,56.11,1993,2004
"163_4794626",-168.16,56.45,1993,2004
"163_4794630",-167.83,56.81,1993,2004
"163_4794634",-167.5,57.16,1993,2004
"163_4795293",-173.16,51.99,1993,2001
"163_4795298",-172.83,52.3,1993,2003
"163_4795348",-168.83,55.76,1993,2004
"163_4795350",-168.5,55.93,1993,2004
"163_4795354",-168.16,56.28,1993,2004
"163_4795358",-167.83,56.63,1993,2004
"163_4795362",-167.5,56.98,1994,2004
"163_4796021",-173.16,51.83,1993,1996
"163_4796026",-172.83,52.14,1993,2001
"163_4796030",-172.5,52.46,1994,1998
"163_4796076",-168.83,55.59,1993,2004
"163_4796078",-168.5,55.76,1993,2004
"163_4796082",-168.16,56.11,1993,2004
"163_4796090",-167.5,56.81,1994,2004
"163_4796754",-172.83,51.99,1993,2001
"163_4796806",-168.5,55.59,1993,2004
"163_4796815",-167.83,56.45,1993,2004
"163_4796821",-167.16,56.98,1993,2004
"163_4797486",-172.5,52.14,1993,1996
"163_4797489",-172.16,52.3,1993,1999
"163_4797539",-168.16,55.93,1993,2004
"163_4797543",-167.83,56.28,1993,2004
"163_4797547",-167.5,56.63,1993,2004
"163_4797549",-167.16,56.81,1994,2004
"163_4798214",-172.5,51.99,1993,1997
"163_4798217",-172.16,52.14,1993,1999
"163_4798263",-168.5,55.42,1993,2004
"163_4798267",-168.16,55.76,1993,2004
"163_4798271",-167.83,56.11,1993,2004
"163_4798275",-167.5,56.45,1993,2004
"163_4798945",-172.16,51.99,1993,2003
"163_4798949",-171.83,52.3,1993,1995
"163_4798951",-171.83,52.46,1993,1995
"163_4798958",-171.16,52.94,1993,1995
"163_4798995",-168.16,55.59,1993,2004
"163_4798999",-167.83,55.93,1994,2004
"163_4799003",-167.5,56.28,1993,2004
"163_4799006",-167.16,56.63,1993,2004
"163_4799677",-171.83,52.14,1993,2004
"163_4799700",-170.16,53.75,1993,1995
"163_4799723",-168.16,55.42,1993,2004
"163_4799727",-167.83,55.76,1996,2004
"163_4799730",-167.5,56.11,1993,2004
"163_4799734",-167.16,56.45,1993,2004
"163_4800405",-171.83,51.99,1993,2004
"163_4800419",-170.83,52.94,1993,1997
"163_4800426",-170.16,53.42,1993,1995
"163_4800428",-170.16,53.59,1993,1995
"163_4800451",-168.16,55.25,1995,2004
"163_4800455",-167.83,55.59,1994,2004
"163_4800458",-167.5,55.93,1994,2004
"163_4800462",-167.16,56.28,1994,2004
"163_4800466",-166.83,56.63,1993,2004
"163_4801154",-170.16,53.26,1993,1995
"163_4801182",-167.83,55.42,1993,2004
"163_4801186",-167.5,55.76,1998,2004
"163_4801190",-167.16,56.11,1993,2004
"163_4801194",-166.83,56.45,1993,2004
"163_4801879",-170.5,52.94,1993,1996
"163_4801882",-170.16,53.1,1993,1995
"163_4801910",-167.83,55.25,1993,2004
"163_4801914",-167.5,55.59,1994,2004
"163_4801918",-167.16,55.93,1993,2004
"163_4801922",-166.83,56.28,1993,2004
"163_4802615",-169.83,53.26,1996,1998
"163_4802638",-167.83,55.08,1993,2004
"163_4802642",-167.5,55.42,1993,2004
"163_4802646",-167.16,55.76,1993,2004
"163_4802650",-166.83,56.11,1994,2004
"163_4802653",-166.5,56.45,1993,2004
"163_4803331",-170.83,52.3,1993,2003
"163_4803343",-169.83,53.1,1993,2000
"163_4803370",-167.5,55.25,1993,2004
"163_4803377",-166.83,55.93,1993,2004
"163_4803381",-166.5,56.28,1993,2004
"163_4804103",-167.16,55.59,1993,2004
"163_4804109",-166.5,56.11,1993,2004
"163_4804791",-170.5,52.3,1993,2004
"163_4804827",-167.5,55.08,1993,2004
"163_4804831",-167.16,55.42,1993,2004
"163_4804835",-166.83,55.76,1993,2004
"163_4804837",-166.5,55.93,1993,2004
"163_4805536",-169.16,53.26,1993,2000
"163_4805539",-168.83,53.42,1993,2001
"163_4805555",-167.5,54.91,1993,2004
"163_4805559",-167.16,55.25,1993,2004
"163_4805563",-166.83,55.59,1993,2004
"163_4805569",-166.16,56.11,1993,2004
"163_4806264",-169.16,53.1,1995,1997
"163_4806267",-168.83,53.26,1993,2001
"163_4806283",-167.5,54.74,1993,2002
"163_4806287",-167.16,55.08,1993,2004
"163_4806291",-166.83,55.42,1998,2004
"163_4806294",-166.5,55.76,1993,2004
"163_4807000",-168.5,53.59,1993,2004
"163_4807011",-167.5,54.58,1993,2000
"163_4807015",-167.16,54.91,1993,2004
"163_4807018",-166.83,55.25,1993,2004
"163_4807022",-166.5,55.59,1993,2004
"163_4807026",-166.16,55.93,1993,2004
"163_4807728",-168.5,53.42,1993,2001
"163_4807739",-167.5,54.41,1993,1995
"163_4807743",-167.16,54.74,2000,2004
"163_4807746",-166.83,55.08,1993,2004
"163_4807750",-166.5,55.42,1993,2004
"163_4807754",-166.16,55.76,1993,2004
"163_4808447",-169.16,52.62,1996,2000
"163_4808460",-168.16,53.59,1993,2004
"163_4808474",-166.83,54.91,1993,2004
"163_4808478",-166.5,55.25,1993,2004
"163_4808482",-166.16,55.59,1993,2004
"163_4809180",-168.83,52.78,1993,1996
"163_4809199",-167.16,54.41,1993,1996
"163_4809202",-166.83,54.74,1993,2004
"163_4809206",-166.5,55.08,1993,2004
"163_4809210",-166.16,55.42,1993,1998
"163_4809214",-165.83,55.76,1993,2004
"163_4809908",-168.83,52.62,1996,2004
"163_4809912",-168.5,52.94,1993,1996
"163_4809919",-167.83,53.59,1993,2004
"163_4809930",-166.83,54.58,1993,2004
"163_4809934",-166.5,54.91,1993,2004
"163_4809938",-166.16,55.25,1993,2004
"163_4809941",-165.83,55.59,1993,2004
"163_4810640",-168.5,52.78,1993,1997
"163_4810651",-167.5,53.75,1993,2004
"163_4810658",-166.83,54.41,1993,2003
"163_4810662",-166.5,54.74,1993,2004
"163_4810666",-166.16,55.08,1993,2004
"163_4810669",-165.83,55.42,1993,2003
"163_4811371",-168.16,52.94,1993,2002
"163_4811379",-167.5,53.59,1993,2001
"163_4811390",-166.5,54.58,1994,2004
"163_4811397",-165.83,55.25,1993,2004
"163_4811401",-165.5,55.59,1993,2004
"163_48121",-162.83,54.08,1993,2004
"163_4812112",-167.16,53.91,1993,2004
"163_4812114",-166.83,54.08,1993,2004
"163_4812123",-166.16,54.91,1993,2004
"163_4812129",-165.5,55.42,1993,2004
"163_48123",-162.5,54.24,1996,2003
"163_4812831",-167.83,52.94,1997,1999
"163_4812840",-167.16,53.75,1993,2001
"163_4812847",-166.5,54.41,1993,2003
"163_4812851",-166.16,54.74,1993,2004
"163_4812855",-165.83,55.08,1993,2004
"163_4812857",-165.5,55.25,1993,2004
"163_4813568",-167.16,53.59,1993,1999
"163_4813575",-166.5,54.24,1993,2002
"163_4813579",-166.16,54.58,1993,2004
"163_4813583",-165.83,54.91,1993,2004
"163_4814303",-166.5,54.08,1993,2004
"163_4814307",-166.16,54.41,1993,2004
"163_4814311",-165.83,54.74,1993,2004
"163_4814314",-165.5,55.08,1993,2004
"163_4815031",-166.5,53.91,1994,2004
"163_4815035",-166.16,54.24,1993,2004
"163_4815039",-165.83,54.58,1993,2004
"163_4815042",-165.5,54.91,1993,2004
"163_4815046",-165.16,55.25,1993,2004
"163_4815755",-166.83,53.42,1995,2004
"163_4815763",-166.16,54.08,1995,2004
"163_4815766",-165.83,54.41,1993,2004
"163_4815770",-165.5,54.74,1993,2004
"163_4815774",-165.16,55.08,1993,2004
"163_4816491",-166.16,53.91,1995,1998
"163_4816494",-165.83,54.24,1993,2004
"163_4816498",-165.5,54.58,1993,2004
"163_4816502",-165.16,54.91,1993,2004
"163_4817215",-166.5,53.42,1995,2004
"163_4817222",-165.83,54.08,1997,2001
"163_4817226",-165.5,54.41,1993,2004
"163_4817230",-165.16,54.74,1993,2004
"163_4817943",-166.5,53.26,1995,1997
"163_4817954",-165.5,54.24,1994,2003
"163_4817958",-165.16,54.58,1993,2004
"163_4817962",-164.83,54.91,1993,2004
"163_4818686",-165.16,54.41,1993,2004
"163_4819404",-166.16,53.42,1997,2003
"163_4819419",-164.83,54.74,1993,2004
"163_4820132",-166.16,53.26,1995,1998
"163_4820136",-165.83,53.59,1993,2004
"163_4820143",-165.16,54.24,1993,2003
"163_4820147",-164.83,54.58,1994,2004
"163_4820149",-164.5,54.74,1994,2004
"163_4820864",-165.83,53.42,1993,2003
"163_4820867",-165.5,53.75,1993,2003
"163_4820875",-164.83,54.41,1994,2004
"163_4821595",-165.5,53.59,1993,2003
"163_4822327",-165.16,53.75,1993,2004
"163_4822331",-164.83,54.08,1995,1998
"163_4823055",-165.16,53.59,1995,2004
"163_4823059",-164.83,53.91,1999,2002
"163_4823063",-164.5,54.24,1993,1996
"163_4823787",-164.83,53.75,1993,2004
"163_4823791",-164.5,54.08,1999,2003
"163_4823794",-164.16,54.41,1993,2004
"163_4824515",-164.83,53.59,1993,2004
"163_4824518",-164.5,53.91,1993,2004
"163_4824522",-164.16,54.24,1993,1995
"163_4825250",-164.16,54.08,1995,2003
"163_4825976",-164.5,53.75,1993,2004
"163_4825978",-164.16,53.91,1993,2004
"163_4826704",-164.5,53.59,1993,2003
"163_4826710",-163.83,54.08,1996,2002
"163_4827436",-164.16,53.75,1993,2004
"163_4828167",-163.83,53.91,2002,2004
"163_4828895",-163.83,53.75,1993,2004
"163_4830355",-163.5,53.75,1995,2003
"163_48849",-162.83,53.91,1993,2002
"163_48855",-162.16,54.41,1993,2002
"163_49581",-162.5,54.08,1993,2004
"163_49599",-160.5,55.59,1999,2003
"163_50308",-162.5,53.91,1995,1999
"163_50315",-161.83,54.41,1993,2002
"163_50327",-160.5,55.42,1996,2000
"163_51040",-162.16,54.08,1993,2004
"163_51059",-160.16,55.59,1995,2004
"163_5108",-167.83,58.06,1993,2004
"163_51772",-161.83,54.24,1996,2003
"163_51781",-160.83,54.91,1993,2002
"163_52500",-161.83,54.08,1995,2004
"163_52506",-161.16,54.58,1995,2003
"163_52513",-160.5,55.08,1993,2003
"163_52519",-159.83,55.59,1996,2000
"163_53232",-161.5,54.24,1995,2004
"163_53245",-160.16,55.25,1996,2002
"163_53960",-161.5,54.08,1995,2004
"163_53964",-161.16,54.41,1997,2003
"163_53966",-160.83,54.58,1995,1998
"163_53970",-160.5,54.91,1993,2002
"163_53973",-160.16,55.08,1993,2003
"163_54692",-161.16,54.24,1993,2004
"163_54698",-160.5,54.74,1993,1996
"163_54713",-158.83,55.93,1997,2002
"163_55426",-160.5,54.58,1995,2002
"163_55430",-160.16,54.91,1993,1999
"163_55441",-158.83,55.76,1993,2002
"163_56152",-160.83,54.24,1993,2004
"163_56154",-160.5,54.41,1996,2004
"163_56158",-160.16,54.74,1995,1999
"163_56164",-159.5,55.25,1994,1998
"163_56169",-158.83,55.59,1993,1997
"163_56173",-158.5,55.93,1993,1999
"163_57611",-160.5,54.24,1993,2004
"163_57614",-160.16,54.41,1996,2004
"163_57618",-159.83,54.74,1995,1998
"163_5836",-167.83,57.88,1993,2004
"163_5840",-167.5,58.25,1993,2004
"163_5843",-167.5,58.61,1993,1995
"163_59071",-160.16,54.24,1993,2004
"163_59074",-159.83,54.41,1994,2004
"163_59093",-157.83,55.93,1993,1998
"163_59812",-158.83,55.08,1993,1998
"163_59821",-157.83,55.76,1996,1998
"163_6",-168.83,58.61,1995,2000
"163_60531",-159.83,54.24,1994,2004
"163_60540",-158.83,54.91,1993,1998
"163_60546",-158.16,55.42,1993,1996
"163_60549",-157.83,55.59,1993,2003
"163_61263",-159.5,54.41,1993,2004
"163_61272",-158.5,55.08,1994,1996
"163_61280",-157.5,55.76,1996,1998
"163_61997",-158.83,54.74,1993,2002
"163_62000",-158.5,54.91,1993,2003
"163_62006",-157.83,55.42,1993,1996
"163_62723",-159.16,54.41,1993,2004
"163_62725",-158.83,54.58,1993,2002
"163_62732",-158.16,55.08,1996,2003
"163_63453",-158.83,54.41,1999,2002
"163_63457",-158.5,54.74,1994,2004
"163_63460",-158.16,54.91,1996,2003
"163_64185",-158.5,54.58,1993,2004
"163_64917",-158.16,54.74,1993,2003
"163_64928",-156.83,55.59,1993,1997
"163_64930",-156.83,55.76,1993,1996
"163_65645",-158.16,54.58,1993,2003
"163_6567",-167.5,58.06,1993,2004
"163_66377",-157.83,54.74,1993,2004
"163_66379",-157.5,54.91,1993,2004
"163_66382",-157.16,55.08,1995,1997
"163_67114",-156.83,55.25,1995,2003
"163_67123",-156.16,56.11,1994,2003
"163_67136",-155.5,57.34,2001,2003
"163_67842",-156.83,55.08,1993,2002
"163_67844",-156.5,55.25,1993,2003
"163_67851",-156.16,55.93,1994,2003
"163_67864",-155.5,57.16,2001,2004
"163_67869",-155.16,57.7,1993,2004
"163_68576",-156.16,55.42,1993,2003
"163_68578",-156.16,55.59,1993,2003
"163_68579",-156.16,55.76,1994,2003
"163_68583",-155.83,56.11,1993,2004
"163_68585",-155.83,56.28,1993,2004
"163_68586",-155.83,56.45,1993,2003
"163_68590",-155.5,56.81,1999,2002
"163_69302",-156.5,55.08,1995,1999
"163_69304",-156.16,55.25,1993,2004
"163_69318",-155.5,56.63,1994,2003
"163_69324",-155.16,57.16,2001,2003
"163_69325",-155.16,57.34,2001,2003
"163_69329",-154.83,57.7,2001,2004
"163_69331",-154.83,57.88,1993,2004
"163_70044",-155.5,56.28,1994,2003
"163_70046",-155.5,56.45,1994,2004
"163_70052",-155.16,56.98,1996,2002
"163_70057",-154.83,57.52,1994,2003
"163_70063",-154.5,58.06,1993,2000
"163_70765",-155.83,55.42,1993,2003
"163_70767",-155.83,55.59,1993,2003
"163_70778",-155.16,56.63,1994,2004
"163_70780",-155.16,56.81,1996,2002
"163_70785",-154.83,57.34,1995,1999
"163_70791",-154.5,57.88,1993,2003
"163_71506",-155.16,56.45,1995,2004
"163_71511",-154.83,56.98,1996,1999
"163_71513",-154.83,57.16,1994,1999
"163_71517",-154.5,57.52,1993,2003
"163_71519",-154.5,57.7,1993,2004
"163_71523",-154.16,58.06,1993,2000
"163_71524",-154.16,58.25,1993,2000
"163_72227",-155.5,55.59,1993,2003
"163_72232",-155.16,56.11,1999,2004
"163_72251",-154.16,57.88,1993,2004
"163_72256",-153.83,58.43,1994,1997
"163_7293",-167.83,57.7,1994,2003
